Name,Average_User_Rating,User_Rating_Count,Price,Age_Rating,Primary_Genre,Specific_Genre,Size,Original_Release_Year
Xup,NA,NA,0,4+,Games,Puzzle,89807872,2018
Vandals,3.5,44,3.99,4+,Games,Puzzle,312530944,2018
Card Crushers: Battle game TCG,4.5,51,0,12+,Games,Card,122459136,2018
Counter Terrorist Strike Force,NA,NA,0,17+,Games,Action,92805120,2018
Zookky Ball,NA,NA,0.99,4+,Games,Puzzle,6373376,2018
Deliberate Evolution,NA,NA,0.99,4+,Games,Card,174289920,2018
Sudoku Collection HD,NA,NA,1.99,4+,Games,Strategy,130511872,2018
Salt Mine Construction Sim,NA,NA,0,4+,Games,Simulation,171343872,2018
Mathoku Jr Preview,NA,NA,0,4+,Games,Education,24339456,2018
Last Shelter: Survival,4,10281,0,12+,Games,Strategy,459571200,2018
Reversi Game HD,NA,NA,1.99,4+,Games,Board,72432640,2018
Find it! - A brain challenge,NA,NA,0,4+,Games,Casual,36873216,2018
Idle Ship Heroes-clicker game,5,210,0,4+,Games,Strategy,138902528,2018
Infinite Dungeon Breach Plus,NA,NA,1.99,9+,Games,Strategy,331841536,2018
AR Ninja Rush,NA,NA,0,12+,Games,Adventure,106403840,2018
CHARIOT17,NA,NA,0,9+,Games,Strategy,77350912,2018
Logic - Thumb Puzzler,NA,NA,0,4+,Games,Puzzle,85650432,2018
Ludo Classic - SeaHorse Dice,NA,NA,0,4+,Games,Strategy,27781120,2018
Go Cup Challenge,NA,NA,0,12+,Games,Sports,14223360,2018
Sudoku Puzzle Daily,NA,NA,0,4+,Games,Strategy,80447488,2018
Roads Of Rome: 2,4,15,0,4+,Games,Simulation,289604608,2018
Bloons Attack TD - Fatal Raid,NA,NA,0,12+,Games,Strategy,321722368,2018
Bubble Pop - Fun with Learn,NA,NA,0,4+,Games,Strategy,20920320,2018
Onmyoji Arena,5,10362,0,12+,Games,Strategy,2212520960,2018
3Q VL - Tam Qu\u1ed1c \u0110\u1ea9y T\u01b0\u1edbng,3.5,5,0,12+,Games,Strategy,609270784,2018
Dino War: Rise of Beasts,4,532,0,12+,Games,Role,210612224,2018
Feudalia Conquest,NA,NA,0,4+,Games,Strategy,243178496,2019
Puzld,5,7,0,4+,Games,Strategy,168214528,2019
Cube Tumbler,NA,NA,0,4+,Games,Casual,16633856,2018
NM: Number Merge,NA,NA,0,4+,Games,Strategy,59676672,2018
HueBlast,NA,NA,0,4+,Games,Casual,11030528,2018
Shadowfire,NA,NA,0,4+,Games,Strategy,79197184,2018
Lords.io Warfare,1.5,94,0,4+,Games,Books,50329600,2018
Pressure!,5,6,0,9+,Games,Strategy,191533056,2018
Math Quiz Puzzle,NA,NA,0.99,4+,Games,Strategy,6283264,2018
Block Brain Test!,NA,NA,0,4+,Games,Strategy,15163392,2018
BridgIt Game,NA,NA,0,4+,Education,Board,170128384,2018
Flappy Fish 2018,NA,NA,0,4+,Games,Action,29456384,2018
Hidden Empire - Death Scroll,NA,NA,0,4+,Games,Strategy,42891264,2018
Can You Escape : World Wonders,NA,NA,0,4+,Games,Strategy,139483136,2018
Brain Distraction: Tricky Test,2.5,19,0,4+,Games,Puzzle,71601152,2018
Skyblock Island Survival Game,5,46,0,12+,Games,Strategy,358635520,2018
GOLFR.,NA,NA,0,4+,Games,Entertainment,45570048,2018
Snake Candy.IO,3,44,0,4+,Games,Entertainment,215159808,2018
Block Puzzle - Tower Mania Pro,NA,NA,0,4+,Games,Puzzle,81990656,2018
Lottery Life - Monopoly Wars,4,25,0,12+,Games,Simulation,388948992,2018
Wood Block Blast Puzzle Game,NA,NA,0,4+,Games,Puzzle,28968960,2018
Chocolate Bar\u2014Simulation Game,NA,NA,0,4+,Games,Simulation,36919296,2018
LogiTycoon - Transport Game,NA,NA,3.99,4+,Games,Simulation,27635712,2018
Sniper Shoot Crime,NA,NA,0,17+,Games,Adventure,211623936,2018
Last Penguins,NA,NA,0,4+,Games,Strategy,413835264,2018
Divinity Defense VR,NA,NA,0.99,9+,Games,Casual,195095552,2018
Futsal Championship - Soccer,4,14,0,4+,Games,Board,99791872,2018
Lightning Ride,NA,NA,0,4+,Games,Entertainment,116372480,2018
Bitcoin Price Guess Quiz Game,NA,NA,0,4+,Games,Trivia,5337088,2018
Puppy Paw Rescue : Funny Dogs,NA,NA,0,4+,Games,Entertainment,127515648,2018
Solitaire #1 Card Game,4.5,322,0,4+,Games,Entertainment,112353280,2018
Tun It,NA,NA,0,4+,Games,Strategy,1353287680,2018
Maffia FPS - Strike Shoot,NA,NA,0,17+,Games,Strategy,206639104,2018
Penguins Gotta Eat,NA,NA,0,9+,Games,Casual,50818048,2018
Penguins Gotta Eat (Full Ed),NA,NA,2.99,9+,Games,Entertainment,64834560,2018
Bubble Blow.,NA,NA,0,4+,Games,Casual,57844736,2018
Think Block,NA,NA,1.99,4+,Games,Strategy,56735744,2018
Pure Minesweeper,NA,NA,0,4+,Games,Puzzle,7617536,2018
Colonial Tycoon,3.5,6,0,4+,Games,Simulation,114340864,2018
Epic Tank Battlefield War,NA,NA,0,12+,Games,Strategy,149770240,2018
Great Magician - Defense,NA,NA,0,4+,Games,Entertainment,166757376,2018
Unseen Forces,4.5,8,0,4+,Games,Strategy,10045440,2018
Water Pipeline Puzzle,NA,NA,0,4+,Games,Strategy,31670272,2018
HDFC Life Game,NA,NA,0,4+,Games,Education,89912320,2018
Zombie Bunny,5,10,0,9+,Games,Strategy,274002944,2018
Zombie Z Kill - Survival Shoot,NA,NA,0,17+,Games,Strategy,229924864,2018
Hero Sniper Z Shoot,NA,NA,0,17+,Games,Role,150798336,2018
Shooting Dinosaur - Real Fores,NA,NA,0,17+,Games,Entertainment,170999808,2018
Zombie World - Shooter Hero,NA,NA,0,17+,Games,Strategy,281395200,2018
River Bridge Builder Construct,NA,NA,0,4+,Games,Entertainment,197977088,2018
USA Cargo Truck Simulator,NA,NA,0,4+,Games,Simulation,114827264,2018
Sea Warriors,4,126,0,4+,Games,Strategy,377682944,2018
Array - A TicTacToe Game,NA,NA,0,4+,Games,Entertainment,7916544,2018
Snakes VS You,NA,NA,0,4+,Games,Casual,159100928,2018
Tower Builder Legend,NA,NA,0,4+,Games,Strategy,150153216,2018
Tapo Dots,NA,NA,0,4+,Games,Casual,38134784,2018
Tic-Tac Emoji,5,7,0,4+,Games,Strategy,10073088,2018
HexaWorld,NA,NA,0,4+,Games,Puzzle,208623616,2018
City Frontline War Commandos,NA,NA,0,17+,Games,Entertainment,91410432,2018
Vikings Mania: \u0633\u064a\u062f \u0627\u0644\u062a\u0646\u064a\u0646,NA,NA,0,9+,Games,Strategy,108195840,2018
Master Stuntman Bike,NA,NA,0,4+,Games,Racing,112250880,2018
Will it Crush?,4.5,39985,0,12+,Games,Strategy,31458304,2018
Zombie Survival: Endless Arena,3,12,0,12+,Games,Action,152097792,2018
Pixel TD,NA,NA,1.99,4+,Games,Adventure,57214976,2018
Drop my box,NA,NA,0,4+,Games,Strategy,151685120,2018
Lord of Stage,NA,NA,0,12+,Games,Entertainment,208850944,2018
Energy Empire,NA,NA,0,4+,Games,Strategy,209208320,2018
Picture Snap,NA,NA,0,4+,Games,Entertainment,24159232,2018
Difly.io,1.5,109,0,4+,Games,Action,115011584,2018
ConnectFour,NA,NA,0.99,4+,Games,Puzzle,9441280,2018
Smash Math,NA,NA,0,4+,Games,Education,17249280,2018
Extreme Mega Ramp Stunts,NA,NA,0,4+,Games,Strategy,335314944,2018
Survival Grounds,NA,NA,0,12+,Games,Entertainment,200419328,2018
Triangle Trap,NA,NA,0,4+,Games,Strategy,14703616,2018
Shooting Commando Warfare,NA,NA,0,17+,Games,Strategy,252014592,2018
Army Assassin Sniper,NA,NA,0,17+,Games,Strategy,247070720,2018
Farabel,NA,NA,2.99,9+,Games,Strategy,352289792,2018
Idle Mine: Clicker Game,2.5,7,0,9+,Games,Entertainment,99543040,2018
Teachley: Fractionators EDU,NA,NA,0,4+,Education,Puzzle,299586560,2018
Valleys Between,4.5,574,2.99,4+,Games,Puzzle,185189376,2018
X Army Commando Attack CS,NA,NA,0,17+,Games,Entertainment,155709440,2018
Eternal Cannon Incremental,4.5,3917,0,4+,Games,Strategy,404534272,2019
Zayed The Leader : Year 2018,NA,NA,0,9+,Games,Education,1105510400,2018
Mad Carnage,NA,NA,2.99,12+,Games,Strategy,433807360,2018
Water Factory Construction 3D,NA,NA,0,4+,Games,Entertainment,178182144,2018
Divinity Defense 2,NA,NA,0.99,9+,Games,Casual,171206656,2018
Strat Roulette Hub,4.5,71,0,9+,Entertainment,Action,13651968,2018
Cricket Dream Team,NA,NA,0,4+,Sports,Games,19140608,2018
Overjump Arcade,NA,NA,0,4+,Games,Casual,101225472,2018
Little Miss Inventor Math,NA,NA,2.99,4+,Education,Family,18414592,2018
Little Miss Inventor Astronomy,NA,NA,2.99,4+,Education,Games,15145984,2018
Cube Buster,NA,NA,0,4+,Games,Casual,74529792,2018
Checkers Masters,NA,NA,0,4+,Games,Strategy,100462592,2018
Bio Block,NA,NA,0,4+,Games,Strategy,287178752,2018
Stellar War,5,109,0,9+,Games,Strategy,88231936,2018
Tap Flip Win,NA,NA,0,4+,Games,Strategy,10724352,2018
Bears vs Vampires,NA,NA,0,9+,Games,Strategy,93407232,2018
Blob - Dots Challenge,5,140,0,4+,Games,Puzzle,21885952,2018
Battle Pirates HQ,2,69,0,9+,Games,Action,108197888,2018
Silent House,3.5,17,0,17+,Games,Strategy,51744768,2018
Traffic Racer Highway Bike Pro,NA,NA,2.99,4+,Games,Strategy,158724096,2018
Naval Battle Billiard,NA,NA,2.99,4+,Games,Sports,86670336,2018
Panicking Colors,NA,NA,2.99,4+,Games,Puzzle,286813184,2018
Seq5,NA,NA,0,4+,Games,Board,30039040,2018
Block Balls,4.5,11019,0,12+,Games,Strategy,128472064,2018
Connect the numbers tiles,NA,NA,0,4+,Games,Puzzle,69175296,2018
Heroes of Magic - Card Battle,NA,NA,0,12+,Games,Card,267589632,2019
HTV BUS & TRUCK Parking Sim,NA,NA,0,4+,Games,Strategy,127916032,2018
Inside Pete,NA,NA,0,9+,Games,Strategy,91701248,2018
Blindfold Student Pack 1,NA,NA,37.99,4+,Education,Strategy,46316544,2018
Tap Dunk - Basketball,NA,NA,0,4+,Games,Strategy,126414848,2018
Panicking Colors Lite,NA,NA,0,4+,Games,Entertainment,332577792,2018
Battlefront Z,4.5,8,0,12+,Games,Action,382736384,2018
Egyptian Match Adventure,NA,NA,0,4+,Games,Action,62761984,2018
Army Base Wall Construction,NA,NA,0,4+,Games,Strategy,204192768,2018
Tunnel Blobber,3.5,5,0,4+,Games,Strategy,136957952,2018
8 pool billiards 8 ball 3d,NA,NA,0,4+,Games,Sports,106184704,2018
Little Miss Inventor Coding,NA,NA,2.99,4+,Education,Strategy,14375936,2018
Little Miss Inventor Biology,NA,NA,2.99,4+,Education,Games,18713600,2018
Kill those Zombies,NA,NA,0,12+,Games,Entertainment,346381312,2018
Find The Way,NA,NA,0,4+,Games,Puzzle,158008320,2018
Blockz - Number Brick Break,NA,NA,0,4+,Games,Casual,75799552,2018
Backgammon : Multiplayer Game,4,8,0,4+,Games,Strategy,115389440,2018
Star Tactics Redux,NA,NA,0,4+,Games,Simulation,377062400,2018
MHBA Scaffolding Awareness,NA,NA,0,4+,Education,Games,299899904,2018
Blind Route,NA,NA,0,4+,Games,Puzzle,62588928,2018
Royal Defense King,4.5,34,0,9+,Games,Entertainment,102426624,2018
Big Hunter Bow Expert,NA,NA,0,17+,Games,Strategy,155938816,2018
SWAT Fly Car Shooting 3D,NA,NA,0,17+,Games,Casino,289361920,2018
Toss3D: Juice Can Striker,NA,NA,0,4+,Games,Puzzle,29595648,2018
Death Well Prado Extreme Stunt,NA,NA,0,4+,Games,Family,71254016,2018
Block Farming Tractor Sim,NA,NA,0,4+,Games,Entertainment,108079104,2018
Sand Excavator & Constructor,NA,NA,0,4+,Games,Entertainment,91936768,2018
Rad Bar,3,7,0,17+,Games,Strategy,121027584,2018
AR Strategy War,NA,NA,1.99,9+,Games,Action,95486976,2018
Soko Box Sokoban,NA,NA,0,4+,Games,Strategy,19982336,2018
Construyendo Nueva Esperanza,NA,NA,0,4+,Education,Games,74785792,2018
Star Tactics Redux PREMIUM,NA,NA,4.99,4+,Games,Simulation,376556544,2018
Toddler Game,NA,NA,0,4+,Games,Strategy,12152832,2018
Four Points,NA,NA,0,4+,Games,Strategy,13100032,2018
Catch my love,NA,NA,0,4+,Games,Strategy,88151040,2018
Nombres : suites,NA,NA,0.99,4+,Education,Strategy,65650688,2018
169 SQUARE,NA,NA,0,4+,Games,Education,25168896,2018
Block Vs Snake,NA,NA,0,4+,Games,Casual,42603520,2018
Crushing Blocks,NA,NA,0,4+,Games,Strategy,28871680,2018
Tube time puzzle,NA,NA,0,4+,Games,Puzzle,122223616,2018
Miner Tycoon Bitcoin Simulator,4.5,31,0,4+,Games,Strategy,273599488,2018
Hexplode!,NA,NA,0,4+,Games,Casual,122138624,2018
Sushi Diner Tycoon,NA,NA,0,17+,Games,Strategy,306324480,2018
Cargo Ship Craft 3D,4,6,0,4+,Games,Strategy,137953280,2018
Stick Guys Battle,4.5,35,0,9+,Games,Strategy,139767808,2018
SWAT Terror Final Battle,NA,NA,0,17+,Games,Strategy,224866304,2018
Lexis Word Game,NA,NA,0,4+,Games,Reference,21715968,2018
Learn Chess with Dr. Wolf,5,145,0,4+,Games,Education,85890048,2018
Duel - Puzzle Wars PvP,4.5,128,0,9+,Games,Strategy,268258304,2019
Amigo Tic Tac Toe,NA,NA,0.99,4+,Games,Board,21724160,2018
Vortex Puzzles: Brain Puzzles,NA,NA,0,4+,Games,Puzzle,27939840,2018
Avernum 3: Ruined World HD,4.5,16,4.99,12+,Games,Role,290383872,2018
BAD 2 BAD: DELTA,4.5,22,0,12+,Games,Strategy,186998784,2018
Defense Legend 2 Ultra HD,4.5,91,0,9+,Games,Strategy,266269696,2018
Lines 98 3D - Color Lines 3D,NA,NA,0,4+,Games,Board,14726144,2018
Merge 10! - Woody Block Puzzle,NA,NA,0,4+,Games,Strategy,22236160,2018
Magibot,4,48,1.99,9+,Games,Adventure,290860032,2018
Cave Boat,NA,NA,0,4+,Games,Strategy,58555392,2018
Idle Tower Tycoon,4.5,2697,0,4+,Games,Simulation,156266496,2018
Dominoes Online Multiplayer,NA,NA,0,12+,Games,Strategy,115346432,2018
Meow Wars,5,16,0,9+,Games,Strategy,527214592,2018
Counter Sniper Modern Strike 2,NA,NA,0,17+,Games,Adventure,168538112,2018
"""Everybody's RPG""",4.5,63,0.99,12+,Games,Social,395889664,2018
Rise of Kingdoms,4.5,30480,0,9+,Games,Role,645346304,2018
Vintage Farming Simulator 3D,NA,NA,0,4+,Games,Entertainment,146846720,2018
Math Tile - Aim 10240,NA,NA,0,4+,Games,Puzzle,25926656,2018
Trex VIP,NA,NA,0,4+,Games,Strategy,152338432,2018
Bubble Puzzle Action,4.5,3063,0,4+,Games,Action,60874752,2018
Plumber 3: Oil Tycoon,NA,NA,0,4+,Games,Strategy,240849920,2018
Jumppy Dragon,NA,NA,0,4+,Games,Puzzle,9924608,2018
Stick Skater Endless Game,NA,NA,0,4+,Games,Entertainment,18761728,2018
ZombiED - 3D Defense,4.5,21,0,12+,Games,Strategy,163712000,2018
Dancing Snake - Tap to control,NA,NA,0,4+,Games,Strategy,56905728,2018
Three Kingdoms : The Shifters,4.5,39,0,12+,Games,Simulation,325207040,2018
Base Defender Tower Defense,4,32,0,12+,Games,Action,405420032,2018
Kpop Crush Puzzle BTS,NA,NA,0,4+,Games,Casual,61094912,2018
Ml\xfdn,NA,NA,0,4+,Games,Board,28226560,2019
Military Helicopter Gunner 3D,NA,NA,0,17+,Games,Strategy,158748672,2018
Elite Swat Strike Shooter,NA,NA,0,17+,Games,Action,300408832,2018
Slither Snake Limit,NA,NA,0,4+,Games,Adventure,25075712,2018
Tower Kingdom Defense 2018,NA,NA,0,4+,Games,Action,383280128,2018
Gas Station Simulator,NA,NA,0,4+,Games,Strategy,43329536,2018
Tales of Chessia,NA,NA,1.99,9+,Games,Adventure,153100288,2019
Number 100!,5,22,0,4+,Games,Strategy,29676544,2018
Hand Gun Weapon Simulator 2018,NA,NA,0,17+,Games,Simulation,146249728,2018
Ten Frame Counting Tutor,NA,NA,1.99,4+,Education,Games,173014016,2018
Capture,3,6,0,4+,Games,Sports,148581376,2018
Mobg.io Survive Battle,4.5,1556,0,12+,Games,Action,172318720,2018
Bitcoin exchange simulator,NA,NA,0,4+,Finance,Strategy,59153408,2018
Occidental Heroes,5,57,0,12+,Games,Strategy,87393280,2018
Sliding Puzzle - Board Game,4.5,41,0,4+,Games,Entertainment,27611136,2018
Bubble Bird 2019,4,239,0,4+,Games,Strategy,75290624,2018
CryptHex,NA,NA,0,4+,Games,Puzzle,73465856,2018
WordSearch | CrossWord Puzzle,NA,NA,0,4+,Games,Puzzle,62382080,2018
Super Bouncy Box,NA,NA,0,4+,Games,Simulation,50568192,2018
Archer Defense - Magic Castle,NA,NA,0,9+,Games,Action,238172160,2018
Infection of the dead,4.5,6157,0,12+,Games,Word,143272960,2018
Laws of Civilization,4.5,94,4.99,12+,Games,Strategy,204303360,2018
Frozen Snowman and Landscapes,NA,NA,0,4+,Games,Puzzle,21726208,2018
Weed Inc: Idle Tycoon,5,12783,0,17+,Games,Entertainment,318287872,2018
Fantasy Legend:War of Contract,5,1032,0,9+,Games,Strategy,116955136,2018
Rooster Run 2018,NA,NA,0,4+,Games,Entertainment,166131712,2018
Skyscraper 4D,4.5,253,0,4+,Games,Simulation,121253888,2018
Sum Up 2 For 2 Maths Puzzle,NA,NA,0,4+,Games,Puzzle,221920256,2018
White Girl,NA,NA,2.99,4+,Games,Social,147650560,2018
Air Hockey Players Game,NA,NA,0,4+,Games,Entertainment,15515648,2018
Escapists 2: Pocket Breakout,4.5,2351,6.99,9+,Games,Strategy,1208131584,2019
Ninja Hero Climbing Runner,NA,NA,0,4+,Games,Strategy,18579456,2018
Army Hero Commando Missions 3D,NA,NA,0,17+,Games,Adventure,180031488,2018
Treze Bricks Breaker,NA,NA,0,4+,Games,Puzzle,10177536,2018
CanCan The Game,5,15,0,4+,Games,Board,117627904,2018
Cancer Crusade,5,9,0,12+,Games,Strategy,75920384,2018
Bounce Blocks Challenge Game,NA,NA,0,4+,Games,Strategy,14214144,2018
Nonograms Unlimited,4.5,18,0,4+,Games,Strategy,28860416,2018
ZombsRoyale.io,4.5,71752,0,12+,Games,Strategy,219517952,2018
ZombsRoyale.io,4.5,71752,0,12+,Games,Strategy,219517952,2018
Castle Defense!,3,7,0,4+,Games,Strategy,90958848,2018
Scrap Card Wars - Future Fight,NA,NA,0,9+,Games,Card,384677888,2018
WHAT ( bubbles ),4.5,22,0,9+,Games,Puzzle,130196480,2018
TiddlyWinks 3D,NA,NA,0,4+,Games,Strategy,56799232,2018
RUSH UP,NA,NA,0,4+,Games,Strategy,8527872,2018
Super Rambo x War,NA,NA,0,4+,Games,Action,15838208,2018
FN Scout,4.5,101,0,9+,Games,Entertainment,25810944,2018
Monsters Game Drop it Down,NA,NA,0,4+,Games,Strategy,20024320,2018
Contract Killer Shooting City,NA,NA,0,17+,Games,Entertainment,164790272,2018
Rising of Ayutthaya,NA,NA,0,4+,Entertainment,Strategy,484356096,2018
Airport Terminal 2,3.5,26,0,4+,Games,Entertainment,497548288,2018
Heroes Forge,4,18,0,9+,Games,Strategy,94878720,2018
Red Wave TD,NA,NA,0,9+,Games,Strategy,129594368,2018
Rascal Blast,NA,NA,0,4+,Games,Strategy,229159936,2018
Flag Wars,NA,NA,0,9+,Games,Entertainment,136804352,2018
Fit the wall,NA,NA,0,4+,Games,Strategy,54908928,2018
Uphill Railway Track Build Pro,NA,NA,0,4+,Games,Strategy,138968064,2018
Free-Kick Street Football 2018,NA,NA,0,4+,Games,Sports,190236672,2018
Quick Mental Math,NA,NA,0,4+,Education,Puzzle,9730048,2018
2048\uff0e,5,10,0,4+,Games,Entertainment,14782464,2018
War in Pocket,4.5,494,0,12+,Games,Adventure,651953152,2018
Fantasy Summon Defence,NA,NA,0,9+,Games,Strategy,183225344,2018
Keep,NA,NA,0,12+,Games,Strategy,136997888,2018
Snake Fire Worm Bot,NA,NA,0,4+,Games,Family,36761600,2018
Power Painter: Shoot & Paint,4.5,32429,0,12+,Games,Simulation,118390784,2018
ClairCity Skylines,NA,NA,0,4+,Games,Simulation,149642240,2018
Fruit Splash - Slice for fun!,4,7,0,4+,Games,Strategy,18413568,2018
Connect5,NA,NA,0,4+,Games,Entertainment,108747776,2019
Compass Shooter - shoot em out,NA,NA,0,4+,Games,Casual,48201728,2018
Spark AI,4.5,22,0,9+,Games,Strategy,272168960,2018
Commando Strike War: Terrorist,NA,NA,0,17+,Games,Entertainment,264552448,2018
Drop Dunk!,NA,NA,0,4+,Games,Strategy,116312064,2018
"""Don't Rob My Box""",NA,NA,0,9+,Games,Strategy,57875456,2018
Sudoku!,NA,NA,0.99,4+,Games,Strategy,4617216,2018
Kingdom GO,3.5,18,0,9+,Games,Strategy,558641152,2018
WWII Uboat Commander,2,6,0,4+,Entertainment,Board,86290432,2018
Find & Destroy: Tanks Strategy,4.5,5,0,12+,Games,Strategy,302524416,2018
Mage&Maze,NA,NA,0,9+,Games,Role,270553088,2018
Minesweeper - SE,NA,NA,0,4+,Games,Puzzle,32857088,2018
HexWars Arena,NA,NA,0,4+,Games,Board,40386560,2018
Mental Math Run,NA,NA,0,4+,Education,Puzzle,8848384,2018
Fall of Reich: Defense Madness,NA,NA,0.99,12+,Games,Entertainment,65145856,2018
Critical Battle Strike: Shoot,NA,NA,0,17+,Games,Strategy,206663680,2018
My Drone is Smarter,NA,NA,0,9+,Games,Strategy,36966400,2018
US Military Sniper Shoot War,NA,NA,0,17+,Games,Role,290750464,2018
Saving the dead world,2.5,24,0,12+,Games,Entertainment,192962560,2018
TYC\u4e95\u5b57\u904a\u6232,NA,NA,0,4+,Games,Strategy,13201408,2018
Plus Uno: Colors And Numbers,NA,NA,0,4+,Games,Strategy,17050624,2018
Days of Empire,4.5,2563,0,12+,Games,Adventure,417636352,2018
Bitcoin factory cryptocurrency,3.5,26,0,4+,Games,Strategy,51300352,2018
Tangram Shape Puzzle Fun,NA,NA,0,4+,Games,Strategy,26002432,2018
Burnin City,NA,NA,0,9+,Games,Action,73177088,2018
Immortal Throne,5,546,0,9+,Games,Strategy,238166016,2018
Maths Games,NA,NA,0,4+,Education,Strategy,14417920,2018
Dungeon Maker : Dark Lord,4.5,763,2.99,9+,Games,Card,479405056,2018
Theme Park Clicker: Idle Hero,3,6,0,9+,Games,Strategy,104798208,2018
Grimfall Mobile,NA,NA,0,17+,Games,Role,98171904,2018
Football Clash Arena,5,18,0,9+,Games,Sports,358365184,2018
Tappy Lines,NA,NA,0,4+,Games,Casual,51571712,2018
Spelling Games Lite,NA,NA,0,4+,Education,Strategy,34475008,2018
MARVEL Battle Lines,4.5,2750,0,9+,Games,Card,758107136,2018
Stardust: Burning Lands,4.5,16,0,12+,Games,Strategy,150549504,2018
Ludo Battle King,NA,NA,0,4+,Games,Board,20483072,2018
Warfare Strike:Global War,4.5,322,0,12+,Games,Strategy,517082112,2018
Cemetery Gates - Tower Defense,4.5,5,0,9+,Games,Action,143757312,2018
Train Bridge Construction Game,NA,NA,0,4+,Games,Simulation,255166464,2018
Twitchbox,NA,NA,0.99,4+,Games,Puzzle,22681600,2018
Bardbarian - Premium Edition,4,22,4.99,9+,Games,Strategy,109370368,2018
Farm Village Robot Transform,NA,NA,0,4+,Games,Strategy,125077504,2018
Blucoin,NA,NA,0,4+,Games,Simulation,39554048,2018
Subtraction Tutor,NA,NA,1.99,4+,Education,Family,152525824,2018
Dice Saga : A Battle Game,NA,NA,0,4+,Games,Strategy,411774976,2019
Pattle Net,NA,NA,0,12+,Games,Action,100455424,2018
Ambit,NA,NA,1.99,4+,Games,Strategy,155837440,2018
SQUARISH 3030,NA,NA,0,4+,Games,Strategy,77842432,2018
Defenders of the Realm !,4.5,64,0,12+,Games,Role,31678464,2018
Solve It - Math puzzles,NA,NA,0,4+,Games,Trivia,11835392,2018
Chaos Reborn: Adventures,4,64,9.99,9+,Games,Role,702002176,2018
Echo Puzzles App,4.5,42,0,17+,Games,Puzzle,236011520,2018
Knights Board,NA,NA,0,4+,Games,Strategy,14749696,2018
15 Number Puzzle Challenge,NA,NA,0,4+,Games,Puzzle,93663232,2018
American Ghost Sniper Warrior,NA,NA,0,17+,Games,Role,172490752,2018
BearTsumego,NA,NA,0,4+,Games,Board,77926400,2018
NightZero:Mistiltein,4.5,355,0,9+,Games,Role,302937088,2019
Wasteland Watchmen,NA,NA,0,12+,Games,Strategy,458679296,2019
Pile It On,NA,NA,0,4+,Games,Puzzle,55561216,2018
Commercial Market Construction,NA,NA,0,4+,Games,Simulation,143654912,2018
Army Cargo Plane Craft Sim,NA,NA,0,4+,Games,Simulation,201564160,2018
StepSky,NA,NA,0,4+,Games,Strategy,65288192,2018
Guess 2,NA,NA,0,4+,Games,Casual,48380928,2018
Combat Blade - Monster Fight,NA,NA,0,12+,Games,Strategy,118466560,2018
Brave Monkey,NA,NA,0,4+,Games,Action,10892288,2018
Siege Winter Is Coming,NA,NA,0,9+,Games,Strategy,287387648,2018
CancerCell,NA,NA,0,4+,Games,Strategy,117630976,2018
Robot Tactics \u2013 Strategy JRPG,5,2371,0,9+,Games,Strategy,783382528,2018
River Border Wall Construction,NA,NA,0,4+,Games,Strategy,115948544,2018
Cubes in Space,NA,NA,0,4+,Games,Strategy,38409216,2018
Grand Bubble Shoot,4.5,1790,0,4+,Games,Entertainment,71760896,2018
History Conqueror,4.5,17,0,4+,Games,Education,250567680,2018
Cannibal Bunnies 2,NA,NA,0.99,9+,Games,Adventure,156829696,2018
Zombie Shooting Heroes,NA,NA,0,17+,Games,Strategy,236380160,2018
Ionic Wars - Tower Defense,NA,NA,0,4+,Games,Casual,331941888,2018
Warhammer AoS: Champions,4.5,565,0,12+,Games,Card,149267456,2018
Crazy Cooking: Food Craze Game,4.5,778,0,4+,Games,Strategy,404162560,2018
